Timestamp,ActivityState,activity_name,teu_id,pm_name,activity_type,activity_order
2024-01-01 11:57:24.563583,WAIT_STOP,TEU_176_pm_return_pm_05,176,pm_05,pm_return,7
2024-01-01 11:57:24.563583,START,TEU_176_pm_return_pm_05,176,pm_05,pm_return,7
2024-01-01 11:57:49.127167,STOP,TEU_176_pm_return_pm_05,176,pm_05,pm_return,7
2024-01-01 07:00:00.000000,WAIT_START,TEU_177_qc_pick_qc_03,177,,qc_pick,1
2024-01-01 11:52:00.000000,WAIT_STOP,TEU_177_qc_pick_qc_03,177,,qc_pick,1
2024-01-01 11:52:00.000000,START,TEU_177_qc_pick_qc_03,177,,qc_pick,1
2024-01-01 11:53:00.000000,STOP,TEU_177_qc_pick_qc_03,177,,qc_pick,1
2024-01-01 07:00:00.000000,WAIT_START,TEU_177_qc_transfer_qc_03,177,,qc_transfer,2
2024-01-01 11:53:00.000000,WAIT_STOP,TEU_177_qc_transfer_qc_03,177,,qc_transfer,2
2024-01-01 11:53:00.000000,START,TEU_177_qc_transfer_qc_03,177,,qc_transfer,2
2024-01-01 11:54:00.000000,STOP,TEU_177_qc_transfer_qc_03,177,,qc_transfer,2
2024-01-01 07:00:00.000000,WAIT_START,TEU_177_qc_load_to_pm_pm_06,177,pm_06,qc_load_to_pm,3
2024-01-01 11:54:00.000000,WAIT_STOP,TEU_177_qc_load_to_pm_pm_06,177,pm_06,qc_load_to_pm,3
2024-01-01 11:54:00.000000,START,TEU_177_qc_load_to_pm_pm_06,177,pm_06,qc_load_to_pm,3
2024-01-01 11:56:00.000000,STOP,TEU_177_qc_load_to_pm_pm_06,177,pm_06,qc_load_to_pm,3
2024-01-01 07:00:00.000000,WAIT_START,TEU_177_qc_travelback_pm_06,177,pm_06,qc_travelback,4
2024-01-01 11:56:00.000000,WAIT_STOP,TEU_177_qc_travelback_pm_06,177,pm_06,qc_travelback,4
2024-01-01 11:56:00.000000,START,TEU_177_qc_travelback_pm_06,177,pm_06,qc_travelback,4
2024-01-01 11:57:00.000000,STOP,TEU_177_qc_travelback_pm_06,177,pm_06,qc_travelback,4
2024-01-01 07:00:00.000000,WAIT_START,TEU_177_pm_travel_to_Yard2_pm_06,177,pm_06,pm_travel_to_yard,5
